"levelSim","level","slopeMeanCurve","slopeMeanCurveOrig","meanSlopeCurves","sObs","shannon","simpson"
"2000","Guainía","0.465891931175406","0.561031362878242","0.490695295611927","583","-6.08659394526855","0.00308876232651571"
"2000","Nariño","0.00674580382874998","0.0117842226370239","0.00967970269471929","2818","-4.07966557826556","0.0486753038840027"
"2000","Caquetá","0.107436434418304","0.179563655335935","0.141845107463474","3998","-7.56070329467001","0.000888271739916219"
"2000","Guaviare","0.22023733196783","0.328289463552734","0.268463912642315","2066","-7.25599131939674","0.000998688837573846"
"2000","Putumayo","0.319685549912803","0.424454106194598","0.358687809323422","1856","-7.15118489079424","0.00118664005069805"
"2000","Vaupés","0.269768799707517","0.372697254623269","0.308981280785118","1776","-7.05242916806679","0.0013883743336883"
"2000","Amazonas","0.100350888374708","0.169135030658873","0.133565488843529","3914","-7.42161522572779","0.00156820378745884"
"5000","San Andrés y Providencia","0.0422489080905872","0.0930594920336296","0.0714869695956992","53","-3.21769330689878","0.0615530802037774"
"5000","La Guajira","0.0177330640479348","0.0406916203398587","0.0310665990011477","761","-5.41177116668269","0.00707719384241915"
"5000","Magdalena","0.0483845224234838","0.0872909030296841","0.0720696077981711","1519","-5.61611870403119","0.0122584810629697"
"5000","Atlántico","0.0560819616285863","0.116690821162278","0.0867361746465581","382","-5.34263472411453","0.00654022021078144"
"5000","Bolívar","0.184156820678184","0.261895800357057","0.216821248169807","694","-5.43557877789829","0.0220619170796114"
"5000","Cesar","0.16959588568684","0.262684290184702","0.216600993843917","542","-5.67331379258475","0.00883127696529042"
"5000","Córdoba","0.0287067241378291","0.0562255351499647","0.0423946162682598","821","-5.56156319452327","0.00569944644131796"
"5000","Sucre","0.102196556660268","0.157962267901707","0.130744280626474","430","-4.47881650131887","0.0526440714564526"
"5000","Chocó","0.157164329749022","0.257195331366034","0.216673557410551","2374","-7.32538588658368","0.00101866365485548"
"5000","Antioquia","0.0347758862234494","0.0742004372783152","0.0617038391885726","8105","-7.69929024620069","0.00135068115184497"
"5000","Norte de Santander","0.167142403834322","0.26121453006895","0.218919289833447","1038","-6.33871726172084","0.0038871594039412"
"5000","Santander","0.133766996335073","0.220715680299395","0.188153729785185","3085","-7.30443694263481","0.00191754821561459"
"5000","Boyacá","0.0827329742310821","0.153295446228599","0.122495392202036","2587","-7.12405483368593","0.00161821290847406"
"5000","Arauca","0.0916435253537605","0.152417170289583","0.117379510358412","628","-5.66752675598885","0.00499555570733786"
"5000","Casanare","0.133416535129561","0.202508113355412","0.162009961718839","1378","-6.27984648685206","0.00498555724143865"
"5000","Vichada","0.149234083186036","0.235277478741066","0.189077339558495","1428","-6.61539483403183","0.00252372610337459"
"5000","Risaralda","0.106014907177296","0.181285744040988","0.14722382296133","1848","-6.72085320277359","0.00285711252703215"
"5000","Caldas","0.0459985447003772","0.0861170644349642","0.0667846096551302","1837","-6.33632658423973","0.00347491001383713"
"5000","Tolima","0.136543164793829","0.229001190710914","0.189895338928581","2007","-7.01579471196061","0.00189984692264145"
"5000","Cundinamarca","0.0578824182055979","0.121709629987977","0.102650226175232","3924","-7.5698445885095","0.000938046689479922"
"5000","Valle del Cauca","0.0545511309180968","0.102423929390757","0.0840506713439265","3801","-7.01304460044076","0.00240934690914148"
"5000","Quindío","0.0424787597509425","0.088491163502575","0.0743394596247873","1316","-6.05869109610608","0.00724576234136685"
"5000","Meta","0.0833500850691673","0.150252996352665","0.119296671511997","3344","-7.25048952237757","0.00173649332192457"
"5000","Cauca","0.123490930826828","0.201112351055743","0.162636466980758","2104","-6.88944052092321","0.00213907994053636"
"5000","Huila","0.141360286277633","0.229834003664247","0.18796631735536","1403","-6.6706291058024","0.0021177122467107"
"5000","Guainía","0.465882167617072","0.56099752648128","0.490674255450904","583","-6.08659394526855","0.00308876232651571"
"5000","Nariño","0.00672589852215046","0.0117546463506781","0.00967937484626029","2818","-4.07966557826556","0.0486753038840027"
"5000","Caquetá","0.107459899626869","0.179578507904927","0.141901057599117","3998","-7.56070329467001","0.000888271739916219"
"5000","Guaviare","0.220241012678254","0.328256999086984","0.268428099388125","2066","-7.25599131939674","0.000998688837573846"
"5000","Putumayo","0.319677193861056","0.424475804909211","0.358701710372846","1856","-7.15118489079424","0.00118664005069805"
"5000","Vaupés","0.269788193523423","0.37261687356233","0.308909386616368","1776","-7.05242916806679","0.0013883743336883"
"5000","Amazonas","0.100360888656711","0.169136093515447","0.133575254079303","3914","-7.42161522572779","0.00156820378745884"
"10000","San Andrés y Providencia","0.0421803925866654","0.0931196102603521","0.071606784077077","53","-3.21769330689878","0.0615530802037774"
"10000","La Guajira","0.0177416565664402","0.0406934298598859","0.0310830384304899","761","-5.41177116668269","0.00707719384241915"
"10000","Magdalena","0.0483757688069977","0.0872886050679564","0.0720479670471076","1519","-5.61611870403119","0.0122584810629697"
"10000","Atlántico","0.0561202309195259","0.116688366075581","0.0867875638892136","382","-5.34263472411453","0.00654022021078144"
"10000","Bolívar","0.184045952194727","0.261879772471579","0.216683432138754","694","-5.43557877789829","0.0220619170796114"
"10000","Cesar","0.169560989732956","0.262692540909754","0.216588275966817","542","-5.67331379258475","0.00883127696529042"
"10000","Córdoba","0.0287006951592893","0.0562296020901985","0.042397597962875","821","-5.56156319452327","0.00569944644131796"
"10000","Sucre","0.102160442149479","0.157945589529705","0.130656863098691","430","-4.47881650131887","0.0526440714564526"
"10000","Chocó","0.157157593954279","0.257195739319375","0.216676104882142","2374","-7.32538588658368","0.00101866365485548"
"10000","Antioquia","0.0347753877900071","0.0741996331399629","0.0616977690532605","8105","-7.69929024620069","0.00135068115184497"
"10000","Norte de Santander","0.167124401916487","0.26121385041996","0.218896583815711","1038","-6.33871726172084","0.0038871594039412"
"10000","Santander","0.133762463214506","0.220710876499372","0.188140588899523","3085","-7.30443694263481","0.00191754821561459"
"10000","Boyacá","0.0827354950590129","0.153307989575479","0.12253139369083","2587","-7.12405483368593","0.00161821290847406"
"10000","Arauca","0.0916326627309744","0.152406115948656","0.117354747671867","628","-5.66752675598885","0.00499555570733786"
"10000","Casanare","0.133448174766413","0.202537040390157","0.162082045123539","1378","-6.27984648685206","0.00498555724143865"
"10000","Vichada","0.149214164994467","0.235273309728126","0.189053354809983","1428","-6.61539483403183","0.00252372610337459"
"10000","Risaralda","0.106007334510905","0.181261189505641","0.147151965835064","1848","-6.72085320277359","0.00285711252703215"
"10000","Caldas","0.0460062624264321","0.0861165831526594","0.0667931982058711","1837","-6.33632658423973","0.00347491001383713"
"10000","Tolima","0.136560003252129","0.229031094774993","0.190001985778864","2007","-7.01579471196061","0.00189984692264145"
"10000","Cundinamarca","0.0578881297273955","0.12171084505737","0.102659693327136","3924","-7.5698445885095","0.000938046689479922"
"10000","Valle del Cauca","0.0545662222690812","0.102426020935089","0.0840772813391242","3801","-7.01304460044076","0.00240934690914148"
"10000","Quindío","0.0424950335422006","0.0884879254560372","0.0743418529915493","1316","-6.05869109610608","0.00724576234136685"
"10000","Meta","0.0833435657159833","0.150259354345997","0.119304132951131","3344","-7.25048952237757","0.00173649332192457"
"10000","Cauca","0.123502226672558","0.20114726126713","0.162714360118282","2104","-6.88944052092321","0.00213907994053636"
"10000","Huila","0.141342361242176","0.229844919521204","0.187961650497747","1403","-6.6706291058024","0.0021177122467107"
"10000","Guainía","0.465798687738796","0.560898180360604","0.490517508469156","583","-6.08659394526855","0.00308876232651571"
"10000","Nariño","0.00672389820275321","0.0117552100192111","0.00967859761339649","2818","-4.07966557826556","0.0486753038840027"
"10000","Caquetá","0.107430592712039","0.179587818936862","0.141887772798449","3998","-7.56070329467001","0.000888271739916219"
"10000","Guaviare","0.220198018933416","0.328276864834079","0.268411999921447","2066","-7.25599131939674","0.000998688837573846"
"10000","Putumayo","0.319620540175425","0.424466958609979","0.358628452129293","1856","-7.15118489079424","0.00118664005069805"
"10000","Vaupés","0.269822861552532","0.372643355087102","0.308973676476177","1776","-7.05242916806679","0.0013883743336883"
"10000","Amazonas","0.100360883583049","0.169134027419627","0.133571167841763","3914","-7.42161522572779","0.00156820378745884"
